"names_and_lsid","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","WA State Notifiable Pests"
"Leipoa ocellata|https://biodiversity.org.au/afd/taxa/c44c9098-c4fc-4f64-884c-e367389b194f|Malleefowl|Animalia|Megapodiidae","Leipoa ocellata","Gould, 1840","species","Animalia","Chordata","Aves","Galliformes","Megapodiidae","Leipoa","Malleefowl","1","","Vulnerable","","","Vulnerable","","","","","Vulnerable","Critically Endangered","Endangered","Vulnerable","",""
"Malurus (Musciparus) leucopterus|https://biodiversity.org.au/afd/taxa/5610f949-7a69-4a0c-bf6b-b05d2c0d894e|White-winged Fairy-wren|Animalia|Maluridae","Malurus (Musciparus) leucopterus","Dumont, 1824","species","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","White-winged Fairy-wren","1","","","","","","","","","","","","","","",""
"Manorina (Myzantha) melanocephala melanocephala|https://biodiversity.org.au/afd/taxa/5a081c37-e9c4-4a6e-a32c-828b1d245598|Southern Noisy Miner|Animalia|Meliphagidae","Manorina (Myzantha) melanocephala melanocephala","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Southern Noisy Miner","1","","","","","","","","","","","","","","",""
"Meliphaga (Meliphaga) notata|https://biodiversity.org.au/afd/taxa/9d3256fd-b0e0-42f5-b27d-e1d4c0ceab4c|Yellow-spotted Honeyeater|Animalia|Meliphagidae","Meliphaga (Meliphaga) notata","(Gould, 1867)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Meliphaga","Yellow-spotted Honeyeater","1","","","","","","","","","","","","","","",""
"Melithreptus|https://biodiversity.org.au/afd/taxa/f1b2bd4c-1490-48cb-80eb-694b892df8b1||Animalia|Meliphagidae","Melithreptus","Vieillot, 1816","genus","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Melithreptus","","1","","","","","","","","","","","","","","",""
"Melloria quoyi|https://biodiversity.org.au/afd/taxa/e6c00dd7-8e41-4f59-a5c8-c7e194dd4edb|Black Butcherbird|Animalia|Artamidae","Melloria quoyi","(Lesson & Garnot, 1827)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Melloria","Black Butcherbird","1","","","","","","","","","","","","","","",""
"Menura (Menura) novaehollandiae novaehollandiae|https://biodiversity.org.au/afd/taxa/c0a8f3ca-5993-4ac4-87e8-450ffd7b10e9|Central Superb Lyrebird|Animalia|Menuridae","Menura (Menura) novaehollandiae novaehollandiae","Latham, 1801","subspecies","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Central Superb Lyrebird","1","","","","","","","","","","","","","","",""
"Microeca (Microeca) fascinans fascinans|https://biodiversity.org.au/afd/taxa/e7b6fb5c-622f-46ae-a7c4-2007afb63d8a|Eastern Jacky Winter|Animalia|Petroicidae","Microeca (Microeca) fascinans fascinans","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Microeca","Eastern Jacky Winter","1","","","","","","","","","","","","","","",""
"Mirafra (Mirafra) javanica horsfieldii|https://biodiversity.org.au/afd/taxa/450cc5db-076c-4a9d-90a4-26149d73a0b2|Eastern Horsfield's Bushlark|Animalia|Alaudidae","Mirafra (Mirafra) javanica horsfieldii","Gould, 1847","subspecies","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Mirafra","Eastern Horsfield's Bushlark","1","","","","","","","","","","","Vulnerable","","","",""
"Motacilla (Budytes) tschutschensis|https://biodiversity.org.au/afd/taxa/984bf7f3-3089-4e55-b494-a285eda21b1d|Eastern Yellow Wagtail|Animalia|Motacillidae","Motacilla (Budytes) tschutschensis","Gmelin, 1789","species","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Motacilla","Eastern Yellow Wagtail","1","Listed","","","Listed","","Listed","","","","","","","Migratory","",""
"Neopsephotus bourkii|https://biodiversity.org.au/afd/taxa/29de1c8e-aa32-4f06-b446-0b25299cc2ae|Bourke's Parrot|Animalia|Psittacidae","Neopsephotus bourkii","(Gould, 1841)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neopsephotus","Bourke's Parrot","1","","","","","","","","","","","","","","",""
"Neosericornis citreogularis citreogularis|https://biodiversity.org.au/afd/taxa/19d74a39-e164-4dff-a3fa-d68180b54153|Yellow-throated Scrubwren|Animalia|Acanthizidae","Neosericornis citreogularis citreogularis","(Gould, 1838)","subspecies","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Neosericornis","Yellow-throated Scrubwren","1","","","","","","","","","","","","","","",""
"Nettapus (Cheniscus) coromandelianus|https://biodiversity.org.au/afd/taxa/8a9c8b07-0a9f-49bf-9657-c308422fd1dd|Cotton Pygmy-goose|Animalia|Anatidae","Nettapus (Cheniscus) coromandelianus","(Gmelin, 1789)","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Nettapus","Cotton Pygmy-goose","1","","","","","","","","","","","","Endangered","","",""
"ORIOLIDAE|https://biodiversity.org.au/afd/taxa/52f4a503-b5f6-43e2-8217-6eff95272b30||Animalia|Oriolidae","ORIOLIDAE","Vigors, 1825","family","Animalia","Chordata","Aves","Passeriformes","Oriolidae","","","1","","","","","","","","","","","","","","",""
"Pardalotus (Pardalotinus) striatus striatus|https://biodiversity.org.au/afd/taxa/0a808e50-242f-459a-94cd-140cec4fe091|Yellow-tipped Pardalote|Animalia|Pardalotidae","Pardalotus (Pardalotinus) striatus striatus","(Gmelin, 1789)","subspecies","Animalia","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","Yellow-tipped Pardalote","1","","","","","","","","","","","","","","",""
"Petroica|https://biodiversity.org.au/afd/taxa/b0295ea9-b969-431e-9eed-187e30838d1d||Animalia|Petroicidae","Petroica","Swainson, 1830","genus","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Petroica","","1","","","","","","","","","","","","","","",""
"Phalacrocorax (Phalacrocorax) carbo novaehollandiae|https://biodiversity.org.au/afd/taxa/fedb1dfe-37ad-4bd7-aa97-4509b2ac84be|Australasian Great Cormorant|Animalia|Phalacrocoracidae","Phalacrocorax (Phalacrocorax) carbo novaehollandiae","Stephens, 1826","subspecies","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Australasian Great Cormorant","1","","","","","","","","","","","","","","",""
"Philemon|https://biodiversity.org.au/afd/taxa/ff735646-fdcb-4370-9fbb-95fba1921025||Animalia|Meliphagidae","Philemon","Vieillot, 1816","genus","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Philemon","","1","","","","","","","","","","","","","","",""
"Phylidonyris (Phylidonyris) pyrrhopterus|https://biodiversity.org.au/afd/taxa/61f2bc62-dd50-4ba2-82a0-0377d386e4d8|Crescent Honeyeater|Animalia|Meliphagidae","Phylidonyris (Phylidonyris) pyrrhopterus","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Phylidonyris","Crescent Honeyeater","1","","","","","","","","","","","","","","",""
"Platalea|https://biodiversity.org.au/afd/taxa/cda878ac-044d-4d42-9a20-44c36bb9581e||Animalia|Threskiornithidae","Platalea","Linnaeus, 1758","genus","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Platalea","","1","","","","","","","","","","","","","","",""
"Platycercus (Violania) adscitus|https://biodiversity.org.au/afd/taxa/d77a051d-6e78-4a0b-89a1-d66dc2c0bc9b|Pale-headed Rosella|Animalia|Psittacidae","Platycercus (Violania) adscitus","(Latham, 1790)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Platycercus","Pale-headed Rosella","1","","","","","","","","","","","","","","",""
"Poodytes carteri|https://biodiversity.org.au/afd/taxa/a45a4dbc-26b9-431f-88f6-30d833af9def|Spinifexbird|Animalia|Locustellidae","Poodytes carteri","(North, 1900)","species","Animalia","Chordata","Aves","Passeriformes","Locustellidae","Poodytes","Spinifexbird","1","","Endangered","","","","","","","","","","","","",""
"Poodytes|https://biodiversity.org.au/afd/taxa/66bb79dc-1bc2-4132-824e-3061dd5f08ce||Animalia|Locustellidae","Poodytes","Cabanis, 1851","genus","Animalia","Chordata","Aves","Passeriformes","Locustellidae","Poodytes","","1","","","","","","","","","","","","","","",""
"Porphyrio|https://biodiversity.org.au/afd/taxa/b667962f-eb6f-48ed-9418-a7896edc4130||Animalia|Rallidae","Porphyrio","Brisson, 1760","genus","Animalia","Chordata","Aves","Gruiformes","Rallidae","Porphyrio","","1","","","","","","","","","","","","","","",""
"Psephotellus varius|https://biodiversity.org.au/afd/taxa/7d2fe465-5bed-4d05-9bba-bf5bbc18efdc|Mulga Parrot|Animalia|Psittacidae","Psephotellus varius","Clark, 1910","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Psephotellus","Mulga Parrot","1","","","","","","","","","","","","","","",""
"Ptilinopus superbus|https://biodiversity.org.au/afd/taxa/38df8af8-4baa-45be-88b5-6647b07d87aa|Superb Fruit-dove|Animalia|Columbidae","Ptilinopus superbus","(Temminck, 1809)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Ptilinopus","Superb Fruit-dove","1","","","","","","","","","","","","Vulnerable","","",""
"Ptilonorhynchus violaceus violaceus|https://biodiversity.org.au/afd/taxa/d6adc9da-9ac0-4d8d-a092-5cdbe087aef4|Southern Satin Bowerbird|Animalia|Ptilonorhynchidae","Ptilonorhynchus violaceus violaceus","(Vieillot, 1816)","subspecies","Animalia","Chordata","Aves","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus","Southern Satin Bowerbird","1","","","","","","","","","","","","","","",""
"Ptilotula penicillata penicillata|https://biodiversity.org.au/afd/taxa/fe76e7e4-b24c-4dde-b995-e192917df434|Eastern White-plumed Honeyeater|Animalia|Meliphagidae","Ptilotula penicillata penicillata","(Gould, 1837)","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Ptilotula","Eastern White-plumed Honeyeater","1","","","","","","","","","","","","","","",""
"Strepera (Strepera) graculina graculina|https://biodiversity.org.au/afd/taxa/62997f42-4870-4ea0-9658-cd8d2221357b|Eastern Pied Currawong|Animalia|Artamidae","Strepera (Strepera) graculina graculina","(Shaw, 1790)","subspecies","Animalia","Chordata","Aves","Passeriformes","Artamidae","Strepera","Eastern Pied Currawong","1","","","","","","","","","","","","","","",""
"Struthidea cinerea|https://biodiversity.org.au/afd/taxa/99efa69d-fd48-48c4-a3e1-57b6da92352b|Apostlebird|Animalia|Corcoracidae","Struthidea cinerea","Gould, 1837","species","Animalia","Chordata","Aves","Passeriformes","Corcoracidae","Struthidea","Apostlebird","1","","","","","Vulnerable","","","","","","","","","",""
"Sugomel niger|https://biodiversity.org.au/afd/taxa/b32a2ec6-315c-48cf-84b3-4898e39f4b57|Black Honeyeater|Animalia|Meliphagidae","Sugomel niger","(Gould, 1838)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Sugomel","Black Honeyeater","1","","","","","","","","","","","","","","",""
"Synoicus|https://biodiversity.org.au/afd/taxa/4587dc6c-b39d-4750-b5b3-b28397ac2175||Animalia|Phasianidae","Synoicus","Gould, 1843","genus","Animalia","Chordata","Aves","Galliformes","Phasianidae","Synoicus","","1","","","","","","","","","","","","","","",""
"THRESKIORNITHIDAE|https://biodiversity.org.au/afd/taxa/04671d55-0432-4a0c-a5c3-973dd65992b3|Spoonbills|Animalia|Threskiornithidae","THRESKIORNITHIDAE","Poche, 1904","family","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","","Spoonbills","1","","","","","","","","","","","","","","",""
"Taeniopygia guttata castanotis|https://biodiversity.org.au/afd/taxa/712ebb49-7cfc-4a78-9897-58ace3e40418||Animalia|Estrildidae","Taeniopygia guttata castanotis","(Gould, 1837)","subspecies","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Taeniopygia","","1","","","","","","","","","","","","","","",""
"Taeniopygia|https://biodiversity.org.au/afd/taxa/639a337e-aa16-4299-86c3-40c5ec33ee08||Animalia|Estrildidae","Taeniopygia","Reichenbach, 1862","genus","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Taeniopygia","","1","","","","","","","","","","","","","","",""
"Threskiornis moluccus moluccus|https://biodiversity.org.au/afd/taxa/dec9990b-db32-493a-9a85-6beb090ebf01|Australian White Ibis (nominate Subspecies)|Animalia|Threskiornithidae","Threskiornis moluccus moluccus","(Cuvier, 1829)","subspecies","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Australian White Ibis (nominate Subspecies)","1","","","","","","","","","","","","","","",""
"Todiramphus (Cyanalcyon) pyrrhopygius|https://biodiversity.org.au/afd/taxa/6e4ae4ec-b6ca-459f-9e81-c286fc715ce1|Red-backed Kingfisher|Animalia|Alcedinidae","Todiramphus (Cyanalcyon) pyrrhopygius","(Gould, 1840)","species","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Todiramphus","Red-backed Kingfisher","1","","","","","","","","","","","","","","",""
"Todiramphus (Todiramphus) chloris|https://biodiversity.org.au/afd/taxa/54ba4302-6da2-4448-98e2-7a3838410544|Collared Kingfisher|Animalia|Alcedinidae","Todiramphus (Todiramphus) chloris","(Boddaert, 1783)","species","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Todiramphus","Collared Kingfisher","1","","","","","","","","","","","","Vulnerable","","",""
"Turnix|https://biodiversity.org.au/afd/taxa/5e184c27-fbb7-4d10-865f-f135be14f120||Animalia|Turnicidae","Turnix","Bonnaterre, 1791","genus","Animalia","Chordata","Aves","Turniciformes","Turnicidae","Turnix","","1","","","","","","","","","","","","","","",""
"Tyto javanica delicatula|https://biodiversity.org.au/afd/taxa/db869bb9-c25b-4c2e-b811-bd27a35b9842||Animalia|Tytonidae","Tyto javanica delicatula","Gould, 1837","subspecies","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","","1","","","","","","","","","","","","","","",""
"Tyto longimembris|https://biodiversity.org.au/afd/taxa/272490b7-303d-4550-a4fb-f76c076539cd|Eastern Grass Owl|Animalia|Tytonidae","Tyto longimembris","(Jerdon, 1839)","species","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Eastern Grass Owl","1","","","","","","","","","","","","Vulnerable","","",""
