"names_and_lsid","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","WA State Notifiable Pests"
"Cinclosoma (Malleeavis) castanotum castanotum|https://biodiversity.org.au/afd/taxa/a4ebd67c-2593-4623-a674-4c759f53e987|Eastern Chestnut Quail-thrush|Animalia|Cinclosomatidae","Cinclosoma (Malleeavis) castanotum castanotum","Gould, 1840","subspecies","Animalia","Chordata","Aves","Passeriformes","Cinclosomatidae","Cinclosoma","Eastern Chestnut Quail-thrush","367","","Rare","","","","","","","","","","Vulnerable","","",""
"Calidris (Calidris) canutus rogersi|https://biodiversity.org.au/afd/taxa/55a3852a-7993-4e97-8a83-952db710a033|North-eastern Siberian Red Knot|Animalia|Scolopacidae","Calidris (Calidris) canutus rogersi","Mathews, 1913","subspecies","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","North-eastern Siberian Red Knot","366","Listed","","Listed","Listed","Endangered","Listed","","","Vulnerable","Vulnerable","Endangered","","Endangered","",""
"Myzomela|https://biodiversity.org.au/afd/taxa/bed61f88-3168-494c-b9f0-042fd75f28d8||Animalia|Meliphagidae","Myzomela","Vigors & Horsfield, 1827","genus","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Myzomela","","366","","","","","","","","","","","","","","",""
"Coracina (Coracina) papuensis robusta|https://biodiversity.org.au/afd/taxa/6d82edd6-929a-4c33-a85d-57990204c47e|South-eastern White-bellied Cuckoo-shrike|Animalia|Campephagidae","Coracina (Coracina) papuensis robusta","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","South-eastern White-bellied Cuckoo-shrike","365","","","","","","","","","","","","","","",""
"Meliphaga (Microptilotis) albilineata|https://biodiversity.org.au/afd/taxa/f56b360f-e380-4c6b-83fe-0006a615fcb4|White-lined Honeyeater|Animalia|Meliphagidae","Meliphaga (Microptilotis) albilineata","(H.L. White, 1917)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Meliphaga","White-lined Honeyeater","364","","","","","","","","","","","","","","",""
"Monarcha|https://biodiversity.org.au/afd/taxa/ebc6bace-a93b-4128-a2d0-c2207bc3b0a3||Animalia|Monarchidae","Monarcha","Vigors & Horsfield, 1827","genus","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Monarcha","","363","","","","","","","","","","","","","","",""
"STURNIDAE|https://biodiversity.org.au/afd/taxa/669e9cc1-5331-4cb9-8b30-1a3ccc1d9981|Chestnut-cheeked Starling|Animalia|Sturnidae","STURNIDAE","Rafinesque, 1815","family","Animalia","Chordata","Aves","Passeriformes","Sturnidae","","Chestnut-cheeked Starling","363","","","","","","","","","","","","","","",""
"Poephila|https://biodiversity.org.au/afd/taxa/f20c08de-3d27-47d8-9028-000d3c564cf0||Animalia|Estrildidae","Poephila","Gould, 1842","genus","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Poephila","","360","","","","","","","","","","","","","","",""
"Daphoenositta (Neositta) chrysoptera chrysoptera|https://biodiversity.org.au/afd/taxa/942a36c2-d548-4936-8229-a238a381607b|Orange-winged Sittella|Animalia|Neosittidae","Daphoenositta (Neositta) chrysoptera chrysoptera","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Neosittidae","Daphoenositta","Orange-winged Sittella","359","","","","","","","Vulnerable","","","","","Vulnerable","","",""
"Synoicus ypsilophora australis|https://biodiversity.org.au/afd/taxa/14e49aaf-3f99-4e2c-a53e-5fbdcdcad638|Swamp Quail|Animalia|Phasianidae","Synoicus ypsilophora australis","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Galliformes","Phasianidae","Synoicus","Swamp Quail","359","","","","","","","","","","","","","","",""
"Manorina (Myzantha) flavigula flavigula|https://biodiversity.org.au/afd/taxa/acc2294a-71e8-47d1-a204-9e24e06235a2|Eastern Yellow-throated Miner|Animalia|Meliphagidae","Manorina (Myzantha) flavigula flavigula","(Gould, 1840)","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Eastern Yellow-throated Miner","357","","","","","","","","","","","","","","",""
"Psophodes (Psophodes) olivaceus olivaceus|https://biodiversity.org.au/afd/taxa/562dbb02-71d3-49f4-9153-737921f4ab13|South-east Eastern Whipbird|Animalia|Psophodidae","Psophodes (Psophodes) olivaceus olivaceus","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Psophodidae","Psophodes","South-east Eastern Whipbird","357","","","","","","","","","","","","","","",""
"Geopelia humeralis humeralis|https://biodiversity.org.au/afd/taxa/5af8c041-a291-4bae-9e56-a58a125c25c3|Eastern Bar-shouldered Dove|Animalia|Columbidae","Geopelia humeralis humeralis","(Temminck, 1821)","subspecies","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geopelia","Eastern Bar-shouldered Dove","352","","","","","","","","","","","","","","",""
"SULIDAE|https://biodiversity.org.au/afd/taxa/55531716-3f0e-4fd3-9634-97c771fe7860|Cape Gannet|Animalia|Sulidae","SULIDAE","Reichenbach, 1849","family","Animalia","Chordata","Aves","Pelecaniformes","Sulidae","","Cape Gannet","350","","","","","","","","","","","","","","",""
"Numenius (Phaeopus) phaeopus variegatus|https://biodiversity.org.au/afd/taxa/6a4d28a2-d1c6-4f37-9993-9aa6e3c9ab3a|Eastern Siberian Whimbrel|Animalia|Scolopacidae","Numenius (Phaeopus) phaeopus variegatus","Scopoli, 1786","subspecies","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Eastern Siberian Whimbrel","349","Listed","","Listed","Listed","Endangered","Listed","","","","","","","Migratory","",""
"Ducula (Ducula) whartoni|https://biodiversity.org.au/afd/taxa/bc32ddba-24ca-4c56-b4a0-44ca1891d007|Christmas Island Imperial Pigeon|Animalia|Columbidae","Ducula (Ducula) whartoni","(Sharpe, 1887)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Ducula","Christmas Island Imperial Pigeon","348","","","","","","","","","","","","","","",""
"Alisterus scapularis scapularis|https://biodiversity.org.au/afd/taxa/edc1fabd-9417-48b0-9374-4d0c8d746206|Southern Australian King-parrot|Animalia|Psittacidae","Alisterus scapularis scapularis","(Lichtenstein, 1816)","subspecies","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Alisterus","Southern Australian King-parrot","347","","","","","","","","","","","","","","",""
"Lugensa|https://biodiversity.org.au/afd/taxa/48f12d5d-4b05-4278-8052-f8dc6aa507bd||Animalia|Procellariidae","Lugensa","Mathews, 1942","genus","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Lugensa","","346","","","","","","","","","","","","","","",""
"Corvus coronoides perplexus|https://biodiversity.org.au/afd/taxa/35b8ae86-78f9-4c49-acad-c28c12199acf|Western Australian Raven|Animalia|Corvidae","Corvus coronoides perplexus","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Western Australian Raven","345","","","","","","","","","","","","","","",""
"Daption capense capense|https://biodiversity.org.au/afd/taxa/2e7d76f1-b41e-41bf-a2eb-7dc7f983e9c0|Southern Cape Petrel|Animalia|Procellariidae","Daption capense capense","(Linnaeus, 1758)","subspecies","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Daption","Southern Cape Petrel","345","","","","","","","","","","","","","","",""
"Hirundapus caudacutus caudacutus|https://biodiversity.org.au/afd/taxa/2db87bdb-3ded-46d1-b968-53634f49918d|Eastern White-throated Needletail|Animalia|Apodidae","Hirundapus caudacutus caudacutus","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Apodiformes","Apodidae","Hirundapus","Eastern White-throated Needletail","344","Listed","","","Listed","Vulnerable","Listed","Vulnerable","","Vulnerable","Vulnerable","","Vulnerable","Migratory","",""
"Taeniopygia|https://biodiversity.org.au/afd/taxa/639a337e-aa16-4299-86c3-40c5ec33ee08||Animalia|Estrildidae","Taeniopygia","Reichenbach, 1862","genus","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Taeniopygia","","343","","","","","","","","","","","","","","",""
"Diomedea gibsoni|ALA_DR22912_1029|Gibson's Albatross|Animalia|Diomedeidae","Diomedea gibsoni","","species","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Diomedea","Gibson's Albatross","340","","","","","","","","","","","","Vulnerable","","",""
"Lophochroa leadbeateri mollis|https://biodiversity.org.au/afd/taxa/85620c71-fbcb-4f6b-8a23-7fef40bb61c2|Western Major Mitchell's Cockatoo|Animalia|Cacatuidae","Lophochroa leadbeateri mollis","(Mathews, 1912)","subspecies","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Lophochroa","Western Major Mitchell's Cockatoo","339","","Rare","","","Critically Endangered","","","","Endangered","","","Vulnerable","","",""
